1772252395228|1|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252405828|2|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT TRIGGER_NAME, TRIGGER_GROUP, NEXT_FIRE_TIME, PRIORITY FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND TRIGGER_STATE = ? AND NEXT_FIRE_TIME <= ? AND (MISFIRE_INSTR = -1 OR (MISFIRE_INSTR <> -1 AND NEXT_FIRE_TIME >= ?)) ORDER BY NEXT_FIRE_TIME ASC, PRIORITY DESC|SELECT TRIGGER_NAME, TRIGGER_GROUP, NEXT_FIRE_TIME, PRIORITY FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND TRIGGER_STATE = 'WAITING' AND NEXT_FIRE_TIME <= 1772252435825 AND (MISFIRE_INSTR = -1 OR (MISFIRE_INSTR <> -1 AND NEXT_FIRE_TIME >= 1772252393826)) ORDER BY NEXT_FIRE_TIME ASC, PRIORITY DESC
1772252405829|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252407231|1|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < ? AND TRIGGER_STATE = ?|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < 1772252395229 AND TRIGGER_STATE = 'WAITING'
1772252407231|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252407399|1|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT * FROM QRTZ_SCHEDULER_STATE WHERE SCHED_NAME = 'MyScheduler'|SELECT * FROM QRTZ_SCHEDULER_STATE WHERE SCHED_NAME = 'MyScheduler'
1772252407400|1|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|UPDATE QRTZ_SCHEDULER_STATE SET LAST_CHECKIN_TIME = ? WHERE SCHED_NAME = 'MyScheduler' AND INSTANCE_NAME = ?|UPDATE QRTZ_SCHEDULER_STATE SET LAST_CHECKIN_TIME = 1772252407399 WHERE SCHED_NAME = 'MyScheduler' AND INSTANCE_NAME = 'cjq1772250773289'
1772252407404|3|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252407404|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252419243|1|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < ? AND TRIGGER_STATE = ?|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < 1772252407241 AND TRIGGER_STATE = 'WAITING'
1772252419244|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252422410|0|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT * FROM QRTZ_SCHEDULER_STATE WHERE SCHED_NAME = 'MyScheduler'|SELECT * FROM QRTZ_SCHEDULER_STATE WHERE SCHED_NAME = 'MyScheduler'
1772252422410|0|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|UPDATE QRTZ_SCHEDULER_STATE SET LAST_CHECKIN_TIME = ? WHERE SCHED_NAME = 'MyScheduler' AND INSTANCE_NAME = ?|UPDATE QRTZ_SCHEDULER_STATE SET LAST_CHECKIN_TIME = 1772252422410 WHERE SCHED_NAME = 'MyScheduler' AND INSTANCE_NAME = 'cjq1772250773289'
1772252422414|3|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252422415|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252429641|1|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT TRIGGER_NAME, TRIGGER_GROUP, NEXT_FIRE_TIME, PRIORITY FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND TRIGGER_STATE = ? AND NEXT_FIRE_TIME <= ? AND (MISFIRE_INSTR = -1 OR (MISFIRE_INSTR <> -1 AND NEXT_FIRE_TIME >= ?)) ORDER BY NEXT_FIRE_TIME ASC, PRIORITY DESC|SELECT TRIGGER_NAME, TRIGGER_GROUP, NEXT_FIRE_TIME, PRIORITY FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND TRIGGER_STATE = 'WAITING' AND NEXT_FIRE_TIME <= 1772252459638 AND (MISFIRE_INSTR = -1 OR (MISFIRE_INSTR <> -1 AND NEXT_FIRE_TIME >= 1772252417639)) ORDER BY NEXT_FIRE_TIME ASC, PRIORITY DESC
1772252429642|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252431246|1|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < ? AND TRIGGER_STATE = ?|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < 1772252419244 AND TRIGGER_STATE = 'WAITING'
1772252431246|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252437428|1|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT * FROM QRTZ_SCHEDULER_STATE WHERE SCHED_NAME = 'MyScheduler'|SELECT * FROM QRTZ_SCHEDULER_STATE WHERE SCHED_NAME = 'MyScheduler'
1772252437428|0|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|UPDATE QRTZ_SCHEDULER_STATE SET LAST_CHECKIN_TIME = ? WHERE SCHED_NAME = 'MyScheduler' AND INSTANCE_NAME = ?|UPDATE QRTZ_SCHEDULER_STATE SET LAST_CHECKIN_TIME = 1772252437428 WHERE SCHED_NAME = 'MyScheduler' AND INSTANCE_NAME = 'cjq1772250773289'
1772252437432|3|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252437432|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252443254|0|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < ? AND TRIGGER_STATE = ?|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < 1772252431253 AND TRIGGER_STATE = 'WAITING'
1772252443254|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252452441|1|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT * FROM QRTZ_SCHEDULER_STATE WHERE SCHED_NAME = 'MyScheduler'|SELECT * FROM QRTZ_SCHEDULER_STATE WHERE SCHED_NAME = 'MyScheduler'
1772252452443|0|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|UPDATE QRTZ_SCHEDULER_STATE SET LAST_CHECKIN_TIME = ? WHERE SCHED_NAME = 'MyScheduler' AND INSTANCE_NAME = ?|UPDATE QRTZ_SCHEDULER_STATE SET LAST_CHECKIN_TIME = 1772252452442 WHERE SCHED_NAME = 'MyScheduler' AND INSTANCE_NAME = 'cjq1772250773289'
1772252452446|3|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252452446|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252455267|0|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < ? AND TRIGGER_STATE = ?|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < 1772252443266 AND TRIGGER_STATE = 'WAITING'
1772252455268|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252458510|2|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT TRIGGER_NAME, TRIGGER_GROUP, NEXT_FIRE_TIME, PRIORITY FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND TRIGGER_STATE = ? AND NEXT_FIRE_TIME <= ? AND (MISFIRE_INSTR = -1 OR (MISFIRE_INSTR <> -1 AND NEXT_FIRE_TIME >= ?)) ORDER BY NEXT_FIRE_TIME ASC, PRIORITY DESC|SELECT TRIGGER_NAME, TRIGGER_GROUP, NEXT_FIRE_TIME, PRIORITY FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND TRIGGER_STATE = 'WAITING' AND NEXT_FIRE_TIME <= 1772252488506 AND (MISFIRE_INSTR = -1 OR (MISFIRE_INSTR <> -1 AND NEXT_FIRE_TIME >= 1772252446508)) ORDER BY NEXT_FIRE_TIME ASC, PRIORITY DESC
1772252458511|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252467268|1|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < ? AND TRIGGER_STATE = ?|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < 1772252455268 AND TRIGGER_STATE = 'WAITING'
1772252467269|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252467456|1|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT * FROM QRTZ_SCHEDULER_STATE WHERE SCHED_NAME = 'MyScheduler'|SELECT * FROM QRTZ_SCHEDULER_STATE WHERE SCHED_NAME = 'MyScheduler'
1772252467457|0|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|UPDATE QRTZ_SCHEDULER_STATE SET LAST_CHECKIN_TIME = ? WHERE SCHED_NAME = 'MyScheduler' AND INSTANCE_NAME = ?|UPDATE QRTZ_SCHEDULER_STATE SET LAST_CHECKIN_TIME = 1772252467456 WHERE SCHED_NAME = 'MyScheduler' AND INSTANCE_NAME = 'cjq1772250773289'
1772252467462|5|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252467463|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252479274|1|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < ? AND TRIGGER_STATE = ?|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < 1772252467273 AND TRIGGER_STATE = 'WAITING'
1772252479275|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252482031|1|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT TRIGGER_NAME, TRIGGER_GROUP, NEXT_FIRE_TIME, PRIORITY FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND TRIGGER_STATE = ? AND NEXT_FIRE_TIME <= ? AND (MISFIRE_INSTR = -1 OR (MISFIRE_INSTR <> -1 AND NEXT_FIRE_TIME >= ?)) ORDER BY NEXT_FIRE_TIME ASC, PRIORITY DESC|SELECT TRIGGER_NAME, TRIGGER_GROUP, NEXT_FIRE_TIME, PRIORITY FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND TRIGGER_STATE = 'WAITING' AND NEXT_FIRE_TIME <= 1772252512026 AND (MISFIRE_INSTR = -1 OR (MISFIRE_INSTR <> -1 AND NEXT_FIRE_TIME >= 1772252470028)) ORDER BY NEXT_FIRE_TIME ASC, PRIORITY DESC
1772252482031|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252482464|1|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT * FROM QRTZ_SCHEDULER_STATE WHERE SCHED_NAME = 'MyScheduler'|SELECT * FROM QRTZ_SCHEDULER_STATE WHERE SCHED_NAME = 'MyScheduler'
1772252482465|0|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|UPDATE QRTZ_SCHEDULER_STATE SET LAST_CHECKIN_TIME = ? WHERE SCHED_NAME = 'MyScheduler' AND INSTANCE_NAME = ?|UPDATE QRTZ_SCHEDULER_STATE SET LAST_CHECKIN_TIME = 1772252482464 WHERE SCHED_NAME = 'MyScheduler' AND INSTANCE_NAME = 'cjq1772250773289'
1772252482469|3|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252482469|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252491281|0|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < ? AND TRIGGER_STATE = ?|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < 1772252479280 AND TRIGGER_STATE = 'WAITING'
1772252491281|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252497472|1|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT * FROM QRTZ_SCHEDULER_STATE WHERE SCHED_NAME = 'MyScheduler'|SELECT * FROM QRTZ_SCHEDULER_STATE WHERE SCHED_NAME = 'MyScheduler'
1772252497473|0|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|UPDATE QRTZ_SCHEDULER_STATE SET LAST_CHECKIN_TIME = ? WHERE SCHED_NAME = 'MyScheduler' AND INSTANCE_NAME = ?|UPDATE QRTZ_SCHEDULER_STATE SET LAST_CHECKIN_TIME = 1772252497472 WHERE SCHED_NAME = 'MyScheduler' AND INSTANCE_NAME = 'cjq1772250773289'
1772252497477|3|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252497478|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252503289|1|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < ? AND TRIGGER_STATE = ?|SELECT COUNT(TRIGGER_NAME) FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND NOT (MISFIRE_INSTR = -1) AND NEXT_FIRE_TIME < 1772252491288 AND TRIGGER_STATE = 'WAITING'
1772252503289|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252505502|2|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT TRIGGER_NAME, TRIGGER_GROUP, NEXT_FIRE_TIME, PRIORITY FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND TRIGGER_STATE = ? AND NEXT_FIRE_TIME <= ? AND (MISFIRE_INSTR = -1 OR (MISFIRE_INSTR <> -1 AND NEXT_FIRE_TIME >= ?)) ORDER BY NEXT_FIRE_TIME ASC, PRIORITY DESC|SELECT TRIGGER_NAME, TRIGGER_GROUP, NEXT_FIRE_TIME, PRIORITY FROM QRTZ_TRIGGERS WHERE SCHED_NAME = 'MyScheduler' AND TRIGGER_STATE = 'WAITING' AND NEXT_FIRE_TIME <= 1772252535497 AND (MISFIRE_INSTR = -1 OR (MISFIRE_INSTR <> -1 AND NEXT_FIRE_TIME >= 1772252493499)) ORDER BY NEXT_FIRE_TIME ASC, PRIORITY DESC
1772252505502|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252512476|1|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|SELECT * FROM QRTZ_SCHEDULER_STATE WHERE SCHED_NAME = 'MyScheduler'|SELECT * FROM QRTZ_SCHEDULER_STATE WHERE SCHED_NAME = 'MyScheduler'
1772252512477|0|statement|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai|UPDATE QRTZ_SCHEDULER_STATE SET LAST_CHECKIN_TIME = ? WHERE SCHED_NAME = 'MyScheduler' AND INSTANCE_NAME = ?|UPDATE QRTZ_SCHEDULER_STATE SET LAST_CHECKIN_TIME = 1772252512476 WHERE SCHED_NAME = 'MyScheduler' AND INSTANCE_NAME = 'cjq1772250773289'
1772252512480|3|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
1772252512481|0|commit|connection 1|url jdbc:p6spy:mysql://127.0.0.1:3306/tracing?characterEncoding=UTF-8&useUnicode=true&useSSL=false&tinyInt1isBit=false&allowPublicKeyRetrieval=true&serverTimezone=Asia/Shanghai||
